苏州	5120121	金盈商楼	姑苏区	姑苏区阊胥路134号	写字楼	1	1	0	0	0	0	0	8000.0	3520.0	6.0	120.60558	31.3059	2	4	2	132	0	0	29	0	1	0
苏州	5120273	路劲&#8226;凤凰城	园区	园区榭雨街66号	纯住宅	1	1	0	0	0	0	1	10627.0	8790.6	22.5	120.767815	31.305956	1	0	2	0	0	0	0	0	0	0
苏州	5120272	路劲&#8226;主场一期	园区	园区榭雨街66号	纯住宅	1	1	0	0	0	0	1	10437.0	4206.6	26.0	120.767815	31.305956	1	0	2	0	0	0	0	0	0	0
苏州	5120256	逸庭花园	园区	园区琼姬路69号	纯住宅	1	1	1	1	1	0	1	16808.0	769.86	6.0	120.73527	31.306124	0	0	1	72	0	1	3	0	0	0
苏州	5120104	金鼎商务中心	姑苏区	姑苏区人民路富仁坊巷65号	写字楼	1	1	0	0	0	0	1	11000.0	7040.0	6.0	120.62333	31.308102	17	1	3	84	0	0	21	0	0	0
苏州	5120014	祥达大厦	姑苏区	姑苏区富仁坊巷68号	写字楼	1	1	0	1	1	0	1	12500.0	3520.0	7.0	120.62306	31.308416	17	2	2	76	0	0	22	0	0	0
苏州	5120253	文化教育大厦	姑苏区	姑苏区爱河桥路9号	写字楼	1	1	1	1	1	1	1	15000.0	3414.4	18.0	120.603355	31.308441	0	1	1	161	0	3	15	0	0	0
苏州	5120025	远东大厦（苏州）	姑苏区	姑苏区阊胥路575号	写字楼	1	1	0	0	0	0	1	11000.0	3520.0	7.0	120.60377	31.308586	0	2	1	167	0	3	19	0	0	0
苏州	5120137	华鼎大厦（苏州）	姑苏区	姑苏区宜多宾巷8号	写字楼	1	0	0	1	1	0	1	15000.0	6899.2	7.0	120.62046	31.308857	8	5	4	52	0	1	14	0	1	0
苏州	5120350	百脑汇科技大厦(苏州)	姑苏区	姑苏区广济南路258号	写字楼	1	0	0	0	0	0	1	14000.0	2182.4	20.0	120.60124	31.310804	1	2	1	142	0	0	15	0	0	0
苏州	5120079	宏信大厦	姑苏区	姑苏区临顿路82号	写字楼	1	1	0	0	0	0	1	13000.0	3520.0	7.0	120.63023	31.311281	11	11	5	29	0	0	43	1	1	0
苏州	5120040	师惠花园	园区	园区苏惠路99号	纯住宅	1	1	1	0	0	0	1	20075.0	2604.0	17.5	120.6684	31.312498	0	1	5	4	0	1	1	0	0	0
苏州	5120321	四季新家园	园区	园区星汉街88号	纯住宅	1	1	1	0	0	0	1	18608.0	1400.0	27.0	120.67476	31.312511	0	0	3	2	0	0	0	0	0	0
苏州	5120021	润亿皇朝	姑苏区	姑苏区乔司空巷100号	商住两用	1	1	1	0	1	0	0	11489.0	1320.0	7.0	120.62218	31.312723	4	3	2	60	0	0	18	1	1	0
苏州	5120179	粤海广场	姑苏区	姑苏区乔司空巷22号	写字楼	1	0	0	0	0	0	1	12331.0	6899.2	7.0	120.62389	31.312746	4	5	2	43	0	1	20	0	0	0
苏州	5120132	佳林花苑	新区	新区塔园路328号	纯住宅	1	1	1	0	0	1	1	12000.0	1582.0	14.0	120.55295	31.312778	2	5	2	74	0	0	18	0	0	0
苏州	5120240	开元大厦（苏州）	园区	园区东环路1400号	写字楼	1	0	1	0	0	0	1	14998.0	3520.0	21.0	120.65024	31.313179	0	0	2	55	0	0	51	0	0	0
苏州	5120219	东环时代广场	园区	园区东环路1408号	写字楼	1	1	0	0	0	0	1	11500.0	3520.0	18.0	120.65004	31.313953	0	1	2	49	0	0	58	0	0	0
苏州	5120238	博济.寅财兴华科技园	新区	新区马运路298号	写字楼	1	0	0	0	0	0	1	9000.0	3379.2	6.0	120.5512	31.316647	0	0	1	35	1	0	23	0	0	0
苏州	5120246	鑫苑.国际城市花园	新区	新区华山路8号	纯住宅	1	0	1	0	0	0	1	12568.0	8750.0	20.5	120.56245	31.316818	0	0	1	144	0	0	1	0	0	0
苏州	5120314	中海海悦花园六区	园区	园区琉璃街165号	纯住宅	1	1	0	0	0	0	1	13217.0	4724.44	16.5	120.74549	31.31741	0	0	3	40	0	0	37	2	0	0
苏州	5120315	中海海悦花园七区	园区	园区琉璃街195号	纯住宅	1	1	0	0	0	0	1	13217.0	6443.68	18.0	120.74549	31.31741	0	0	3	40	0	0	37	2	0	0
苏州	5120024	星海国际广场	园区	园区星海街200号	写字楼	1	1	1	1	1	0	1	15996.0	3520.0	25.0	120.67116	31.318407	1	1	2	23	0	0	54	1	0	0
苏州	5120189	华庭苑	园区	园区星明街217号	纯住宅	1	1	1	0	0	0	1	15000.0	1680.0	14.5	120.65912	31.318777	1	7	3	79	0	1	18	1	1	0
苏州	5120124	中茵．皇冠国际	园区	园区星港街178号	商住两用	1	1	1	0	1	1	0	25981.0	10560.0	22.0	120.67988	31.320456	1	14	4	16	3	0	52	0	1	0
苏州	5120249	金马大厦（苏州）	新区	新区马运路国际汽车城广达路9号	写字楼	1	1	0	0	0	0	1	11000.0	6899.2	6.0	120.55607	31.32138	0	0	2	52	0	0	7	0	0	0
苏州	5120200	嘉业阳光城花园	姑苏区	姑苏区西环路3135号	纯住宅	1	1	0	0	0	0	1	12403.0	7000.0	15.5	120.572014	31.322348	0	2	0	20	0	0	1	0	0	0
苏州	5120264	环保产业园	新区	新区鹿山路369号	写字楼	1	0	0	0	1	0	1	12000.0	6899.2	8.0	120.50649	31.32255	0	0	3	74	0	0	17	0	0	0
苏州	5120279	鑫苑景园（苏州）	新区	新区西环路3108号(西环路与北环路的交叉口)	纯住宅	1	1	0	0	1	0	1	12000.0	3395.0	16.5	120.5736	31.322737	0	3	0	52	0	0	1	0	0	0
苏州	5120310	中海海悦花园五区	园区	园区琉璃街198号	纯住宅	1	1	0	0	1	0	1	13217.0	2110.62	17.0	120.74978	31.323639	0	0	3	13	0	0	17	0	0	0
苏州	5120201	恒达清水园（苏州）	新区	新区塔园路477-493号	纯住宅	1	1	1	1	1	0	1	12776.0	3430.0	12.0	120.550575	31.325521	0	0	2	3	0	0	0	0	0	0
苏州	5120337	新苏苑	园区	园区娄门路1号	纯住宅	0	0	0	0	0	0	1	11175.0	5819.8	13.0	120.650185	31.32659	2	0	1	174	0	0	10	0	0	0
苏州	5120108	玲珑湾二期	园区	园区玲珑街1号	纯住宅	1	1	1	1	1	0	1	18406.0	3811.5	24.5	120.69524	31.329187	0	0	0	0	0	0	0	0	0	0
苏州	5120015	玲珑湾花园	园区	园区玲珑街1号	纯住宅	1	1	1	1	1	0	1	22495.0	2380.0	18.5	120.69524	31.329187	0	0	0	0	0	0	0	0	0	0
苏州	5120210	玲珑湾花园二期五区六区	园区	园区玲珑街1号	纯住宅	1	1	1	1	1	0	1	18406.0	3430.0	24.0	120.69524	31.329187	0	0	0	0	0	0	0	0	0	0
苏州	5120327	玲珑湾花园九区十区	园区	园区玲珑街1号	纯住宅	1	1	1	1	1	0	1	18406.0	840.0	32.5	120.69524	31.329187	0	0	0	0	0	0	0	0	0	0
苏州	5120306	海尚壹品	园区	园区九华路118号	纯住宅	1	1	0	0	0	0	1	17000.0	3913.0	16.0	120.71625	31.329367	8	4	4	7	1	0	2	0	1	0
苏州	5120312	新未来花园.风尚	园区	园区沈浒路588号	纯住宅	1	1	1	1	1	0	1	16360.0	2549.4	18.5	120.71061	31.32956	8	8	3	8	1	0	16	0	1	0
苏州	5120316	雅戈尔太阳城.泊朗峰	园区	园区北榭雨街19号	纯住宅	1	0	0	0	0	0	1	11652.0	2796.64	23.0	120.76102	31.3319	0	0	3	0	0	0	0	0	1	0
苏州	5120160	万达广场B区	姑苏区	姑苏区人民路3188号	纯住宅	1	1	1	1	1	0	1	12050.0	7045.22	24.0	120.614685	31.34156	0	1	3	87	0	0	14	0	0	0
苏州	5120143	仲雅苑	姑苏区	姑苏区平泷路1号	纯住宅	1	1	1	0	0	0	1	11635.0	6400.38	11.0	120.602	31.342703	0	0	3	107	0	0	12	0	0	0
苏州	5120171	上海第一菁英汇	昆山市	昆山市创业路588号	纯住宅	1	0	0	0	1	0	1	7360.0	1784.97	21.5	120.965904	31.348186	0	0	0	3	0	1	11	0	0	0
